CEP131	[ 6.67891699  7.02469644  6.63081315]	[ 6.7984394   7.23993261  6.8559897 ]
CEP135	[ 5.3953203   5.82024205  5.57103192]	[ 4.96966325  5.94962347  5.62916565]
CEP152	[ 6.20738133  6.7570097   6.02524855]	[ 5.78150607  7.14309191  6.0904507 ]
CEP162	[ 5.58037925  6.05979971  6.2399879 ]	[ 6.41851591  6.3806645   6.25803422]
CEP164	[ 5.63039584  7.74779377  7.14704392]	[ 6.20345692  7.89679642  7.33057059]
CEP170	[ 9.98286688  9.94938548  9.26457537]	[ 10.26503118  10.27061483   9.21456911]
CEP170B	[ 6.36124199  4.9800253   5.31070366]	[ 6.05202456  4.82984956  5.138323  ]
CEP19	[ 6.12281144  5.68257327  7.5160019 ]	[ 7.06474017  6.15356089  7.59768387]
CEP192	[ 7.71657942  7.50159837  7.88648918]	[ 7.6129422   7.74166922  8.40684275]
CEP250	[ 5.7319424   5.44443884  5.72238857]	[ 5.52684419  5.54271425  5.86768201]
CEP290	[ 5.50434712  5.1646423   5.79068964]	[ 5.0214179   5.34721792  5.92072444]
CEP350	[ 8.59236225  8.40022619  8.24964425]	[ 8.74157638  8.88276908  8.81605513]
CEP41	[ 5.15195064  5.37192148  5.65288271]	[ 4.95727912  5.15963365  5.61067977]
CEP44	[ 5.95620757  6.57477805  6.50375907]	[ 6.21304559  6.89763967  6.65708222]
CEP55	[ 9.26767624  8.07033566  9.42006548]	[ 9.1779427   7.85312238  9.06665431]
CEP57	[ 8.66856041  9.85029227  9.1698246 ]	[  8.91461229  10.28656036   9.50269691]
CEP57L1	[ 5.20197344  5.10437021  4.89671285]	[ 5.41567984  5.52356808  4.88564569]
CEP63	[ 6.01926781  5.99993692  6.57934794]	[ 5.81215239  6.33129717  6.77119963]
CEP68	[ 6.46352028  7.30584137  6.54004603]	[ 7.50434399  7.60529336  7.06444299]
CEP70	[ 7.09824023  6.28643091  6.31106065]	[ 7.84733987  6.66192206  6.86093419]
CEP72	[ 7.40292678  6.25795349  7.10265813]	[ 6.2815128   5.87061131  6.5004834 ]
CEP76	[ 8.61596941  8.4526052   8.72767079]	[ 8.5255246   8.38950285  8.55611341]
CEP78	[ 7.88971969  6.68775384  6.76453528]	[ 6.95770652  6.37788219  6.61407853]
CEP83	[ 5.76147231  5.45099611  6.65775835]	[ 4.96573088  5.5647508   6.3073667 ]
CEP83-AS1	[ 4.0992952   4.09592442  4.30669971]	[ 3.89141919  3.91169158  4.63923216]
CEP85	[ 8.8165955   9.05013318  7.86876036]	[ 8.27807924  8.73739605  7.6750578 ]
CEP85L	[ 6.81427287  6.71502534  5.78006812]	[ 6.86442806  6.88338559  5.54760567]
CEP89	[ 6.27719545  5.91952165  5.65518531]	[ 6.12043092  5.74904767  5.30905916]
CEP95	[ 6.09071703  6.49605564  6.21450457]	[ 6.34695253  6.79493191  6.52643453]
CEP97	[ 6.10256094  6.0928758   6.37202563]	[ 6.28172206  6.42086959  6.20595377]
CEPT1	[ 5.11510704  5.40830295  5.18838184]	[ 5.001742    5.73981172  5.20354894]
CER1	[ 3.90303827  4.09085343  4.11353382]	[ 4.21412481  3.88947354  4.03033608]
CERCAM	[ 6.42690352  5.93155438  5.78723489]	[ 6.78933768  5.93504702  5.61410406]
CERK	[ 8.73680779  7.90346012  7.03869955]	[ 8.90749159  7.66426949  6.60510907]
CERS1	[ 6.53028928  5.25927249  6.19810121]	[ 5.55796143  5.32264926  5.86269934]
CERS2	[ 10.76380161  11.113638    10.73954436]	[ 10.81335634  10.67475723  10.63490178]
CERS3	[ 3.84938705  3.65187576  3.62967674]	[ 3.77286683  3.70607828  3.71294573]
CERS4	[ 5.18348651  4.57833495  5.68706069]	[ 5.27388882  4.82476785  5.86170729]
CERS5	[ 6.06123776  5.55697264  5.85285887]	[ 6.14900498  5.66793131  6.00407896]
CERS6	[ 8.92495279  7.89488329  8.446894  ]	[ 8.33373327  7.41818353  7.84229372]
CES1	[ 4.0513721   5.63575439  4.15946773]	[ 3.89627185  6.01747656  3.93168306]
CES1P1	[ 4.0161397   3.89627185  4.00360224]	[ 4.25020366  3.90110824  4.03033608]
CES2	[ 7.4128015   7.70767362  7.90401441]	[ 7.89937642  7.25482188  7.85208103]
CES3	[ 6.61160894  6.4584386   6.46962898]	[ 7.16849864  6.57850022  6.73204873]
CES4A	[ 4.98093927  5.00629802  4.93404465]	[ 4.57833495  4.77241355  4.70542504]
CES5A	[ 3.75274859  3.70043972  3.33342373]	[ 3.1210154   3.5680321   3.27202319]
CETN1	[ 5.00629802  5.02502879  5.14118753]	[ 4.64212392  4.79753184  4.78345665]
CETN2	[ 8.78966405  7.95541743  9.34757708]	[ 9.35071823  7.91043287  9.34757708]
CETN3	[ 10.07300345   9.64866317  10.81635171]	[  9.68823282   9.89217849  10.88141226]
CETP	[ 5.77505054  7.45844763  4.25398927]	[ 6.36667192  7.03210084  3.9345165 ]
CFAP20	[ 10.85838514   9.80716169  10.59779186]	[  9.90597359   9.36124199  10.06099309]
CFAP221	[ 3.72658982  3.57057862  3.61846246]	[ 3.62288587  3.66232449  3.53983635]
CFAP36	[ 8.08491466  7.95576613  8.28438458]	[ 8.70376518  8.15436245  8.44918992]
CFAP43	[ 3.14869087  3.1224419   3.22048012]	[ 2.97956246  3.21991123  3.1946637 ]
CFAP44	[ 3.84620488  4.03824427  3.69468704]	[ 4.21716774  4.08317947  4.0512876 ]
CFAP45	[ 5.67072705  6.06867081  5.50937915]	[ 5.29865832  5.41312015  5.08023127]
CFAP46	[ 3.60050765  3.88068553  3.95046841]	[ 4.01792191  3.65191274  3.75915583]
CFAP57	[ 4.04526822  3.91743176  3.76447355]	[ 3.85299759  3.7441611   3.60407132]
CFAP58	[ 3.65580151  4.27959791  3.703834  ]	[ 3.89769679  4.28206331  3.97679268]
CFAP61	[ 3.57452625  3.45378699  3.38948012]	[ 3.55593253  3.54305726  3.35231788]
CFAP69	[ 4.24488786  4.4881589   4.62065364]	[ 4.05701456  4.60601762  5.18127012]
CFAP97	[ 5.62274197  5.85678442  5.61622745]	[ 5.02724389  5.7218521   5.43735726]
CFAP99	[ 3.68818036  3.88655015  3.74200621]	[ 3.40735275  4.0071955   3.88655015]
CFB	[ 3.91871305  4.04068153  3.86698083]	[ 4.00535356  4.07386068  3.73418169]
CFC1	[ 4.28089103  4.19032837  4.32476642]	[ 3.95604078  4.35485933  4.34506081]
CFC1B	[ 5.08321337  5.0325417   5.17512535]	[ 4.98959318  5.49024921  5.05614996]
CFD	[ 6.82094479  7.93002764  9.09579259]	[ 6.75875621  7.32903387  9.00492268]
CFDP1	[ 6.32628968  6.18509057  6.65067708]	[ 6.18135096  6.32701211  6.90390541]
CFH	[ 8.4846618   8.97404168  5.94110631]	[ 8.34283027  8.92813341  5.20711196]
CFHR2	[ 5.3954056   5.54194843  4.43295941]	[ 5.48960716  5.4721628   4.72465027]
CFHR3	[ 3.32582007  3.7617947   3.03046683]	[ 3.24599387  3.78218908  3.68663966]
CFHR4	[ 4.32120657  5.81966818  4.26978124]	[ 4.22496637  6.90749159  4.71699089]
CFHR5	[ 2.54349588  2.7803101   2.4409522 ]	[ 2.55581616  2.49825087  2.82374936]
CFI	[ 5.14415621  4.04988798  3.55799936]	[ 6.38352667  4.69088037  3.46243594]
CFL1	[ 13.1028931   13.32022352  13.22732594]	[ 13.27471852  12.91833203  13.07927615]
CFL2	[ 7.30142041  5.70005427  6.33330147]	[ 6.63628253  5.67285978  6.17332688]
CFLAR	[ 5.83410088  6.60886581  7.36333015]	[ 6.29131588  6.27932386  6.29593045]
CFLAR-AS1	[ 3.29130886  3.12267272  3.38128337]	[ 2.97452931  3.5147535   3.00180224]
CFP	[ 4.96486066  6.30048984  6.57803297]	[ 5.42425029  5.2909404   5.46270675]
CFTR	[ 2.87904087  2.90921444  2.83407281]	[ 2.91345869  3.04093331  2.87055093]
CGA	[ 3.65528821  4.49824409  3.55831857]	[ 3.56430033  4.28771857  3.6573392 ]
CGGBP1	[ 8.21405382  8.10808808  8.04836381]	[ 8.66005601  8.40511217  8.40765139]
CGN	[ 4.45063559  4.46590593  5.15214508]	[ 4.30412002  4.25440486  5.05121477]
CGNL1	[ 3.999814    3.81957483  3.80222547]	[ 3.61147471  3.70569194  3.61952141]
CGREF1	[ 7.37530014  6.2313172   6.38956681]	[ 6.5095375   5.47832471  6.22438763]
CGRRF1	[ 7.16430358  6.92243574  7.40232994]	[ 7.61904613  6.96058121  7.72027847]
CH25H	[ 3.32768736  4.23419472  4.14159628]	[ 3.72900887  3.44228004  3.62527049]
CHAC1	[ 5.68004299  6.92516868  5.87970577]	[ 5.50874555  5.15380534  5.38991093]
CHAC2	[ 9.63364917  8.27234985  9.63134078]	[ 7.44111824  7.32382039  8.62388149]
CHAD	[ 4.52293456  4.82680268  4.59275601]	[ 4.46336089  4.71863562  4.69988473]
CHADL	[ 4.35049725  4.95605665  4.80477638]	[ 4.49825087  4.99503219  4.45351758]
CHAF1A	[ 7.35032094  7.39521888  7.68553854]	[ 6.22185325  6.89777986  6.86931384]
CHAF1B	[ 9.16962441  8.23543987  8.57046293]	[ 7.99542799  7.42054977  7.44302641]
CHAMP1	[ 9.42092867  9.50937915  9.31580621]	[ 8.69484538  8.857981    8.72499126]
CHAT	[ 5.01256867  5.07382023  4.73606363]	[ 4.83491343  4.84147     4.7803101 ]
CHCHD1	[ 10.44448693   9.7382274   10.47743448]	[ 10.16572355   9.56898213  10.27232652]
CHCHD10	[  9.70066512   8.47220343  10.27239651]	[  9.05966893   7.81717554  10.03134281]
CHCHD2	[ 13.01567464  12.28784222  12.74077159]	[ 12.63773884  11.88227622  12.54196778]
CHCHD3	[  9.49459562   8.97168724  10.11138349]	[ 8.71589337  8.66537145  9.68402972]
CHCHD4	[ 8.52520757  8.57761765  8.94994341]	[ 6.97865326  7.85412036  8.49269442]
CHCHD5	[ 5.79263955  5.57408153  6.07527922]	[ 5.78357272  5.66110602  6.13699728]
CHCHD6	[ 7.53395262  7.62811741  9.57788196]	[ 6.11644794  7.38318587  9.23292452]
CHCHD7	[ 10.30735726   7.48552774   8.32477706]	[ 9.77873254  7.25289789  7.94414202]
CHD1	[ 9.56533107  9.4077571   9.22481946]	[ 9.03311945  9.66345223  9.12566626]
CHD1L	[ 8.34369552  8.17633347  8.15334949]	[ 8.08134528  7.82796116  8.35279004]
CHD2	[ 5.44054821  5.66427432  5.35742963]	[ 6.17434434  5.82490626  5.77851763]
CHD3	[ 7.57543784  7.29435215  6.43930189]	[ 8.10804539  7.09247873  6.89198673]
CHD4	[ 9.63706721  9.3408077   9.29095903]	[ 10.26042439   9.2495015    9.20174632]
CHD5	[ 4.39196468  6.3268227   4.40326192]	[ 4.5450218   4.87240557  4.33482309]
CHD6	[ 5.52070413  5.45062538  5.86956608]	[ 5.84196732  5.77052613  6.08347923]
CHD7	[ 6.01779519  7.59826687  7.2605316 ]	[ 5.49426456  7.15096723  6.92827955]
CHD8	[ 8.22578585  8.42836017  8.52864945]	[ 8.92522803  8.33167835  8.78705367]
CHD9	[ 6.30811289  5.81023844  5.8917353 ]	[ 6.41943958  5.94746151  6.28822256]
CHDC2	[ 3.89530262  3.98276546  3.71479501]	[ 3.582556    4.18110255  3.67016051]
CHDH	[ 4.29938559  4.35014667  4.25058559]	[ 4.2457193   4.27195722  4.18970535]
CHEK1	[ 7.99571447  8.42246635  8.63023352]	[ 7.25153018  7.93254913  8.08035263]
CHEK2	[ 8.85965902  8.49813117  8.20187886]	[ 8.39733237  8.4029694   8.45442268]
CHERP	[ 7.64976157  7.98132331  7.76269762]	[ 7.46181099  7.71150089  7.63907404]
CHFR	[ 4.15484958  8.26670261  8.39542837]	[ 4.21851605  8.15502478  8.20253716]
CHGA	[ 3.35473424  3.32048468  3.34056227]	[ 3.77505054  3.67016051  3.51853514]
CHGB	[ 3.71149491  3.79077204  3.80219322]	[ 3.57652214  4.00629802  3.84899843]
CHI3L1	[ 3.25580771  3.30381195  3.31160163]	[ 3.20079029  3.16136628  3.19770231]
CHI3L2	[ 4.55704242  4.54720302  4.94673086]	[ 4.90014226  4.47832471  4.60762622]
CHIA	[ 5.08448952  4.6570683   4.60347799]	[ 4.58916424  4.68985824  4.76181714]
CHIAP2	[ 2.4409522   2.57531233  3.02325535]	[ 2.57288967  2.93168306  2.67807191]
CHIC1	[ 4.99776791  4.63839214  4.80416954]	[ 4.93297222  4.44814868  4.80541546]
CHIC2	[ 8.39630508  9.08528655  8.63571812]	[ 9.66309551  9.04094721  8.69595903]
CHID1	[ 8.68534451  9.03011533  7.51822038]	[ 8.14796805  8.39818788  7.17452627]
CHIT1	[ 3.91264986  3.76128527  3.9068906 ]	[ 3.8559897   3.62527049  3.69153416]
CHKA	[ 7.76046408  8.43436874  8.07772396]	[ 7.50900694  8.2983539   7.61289294]
CHKB	[ 7.59715868  7.98396265  7.71788202]	[ 8.29544753  8.2395508   8.26758261]
CHKB-AS1	[ 5.74173662  5.61028666  6.51963625]	[ 5.75968849  5.48123435  6.19219417]
CHL1	[ 2.92697787  2.76864803  2.8590986 ]	[ 2.89094605  2.67042354  2.92674835]
CHL1-AS1	[ 3.16188768  2.94110631  2.89724043]	[ 2.70487196  3.01435529  2.92599942]
CHL1-AS2	[ 5.10517519  5.1791129   5.06995989]	[ 5.15137178  5.19967234  5.07296327]
CHM	[ 5.2979076   4.75765554  5.07044132]	[ 5.34869634  5.10809326  5.35210792]
CHML	[ 5.59567846  5.33347103  5.33988877]	[ 5.15175716  5.3011015   5.13590664]
CHMP1A	[ 8.40177551  7.92237627  8.66984174]	[ 8.71819036  7.78711898  8.51542389]
CHMP1B	[ 7.7910938   7.93898447  7.83109083]	[ 9.1527625   8.33514459  7.99716526]
CHMP2A	[ 9.95711656  9.92881443  9.65349001]	[ 10.55163137  10.01929882   9.64567644]
CHMP2B	[ 9.14049361  8.90534252  8.9021448 ]	[ 9.10320904  9.25699875  8.85518704]
CHMP3	[ 8.85320415  8.79302311  8.61267962]	[ 9.18380708  8.74631638  8.69966426]
CHMP4A	[ 8.56918736  8.37304083  8.43644702]	[ 8.44612708  8.57813621  8.46481231]
CHMP4B	[ 9.00147544  7.44045726  9.02510257]	[ 9.34510252  8.02927463  9.68576654]
CHMP4C	[ 3.45811948  7.65764001  4.20945337]	[ 3.18586655  7.77023441  4.49697358]
CHMP5	[ 9.62994242  9.61365126  8.95851301]	[ 9.71863429  9.75741951  9.14125265]
CHMP6	[ 7.30259323  7.55688919  7.24906603]	[ 7.78692302  7.00180224  7.13924436]
CHMP7	[ 8.46577045  9.02583167  8.15410924]	[ 8.64565843  8.8944237   8.07290969]
CHN1	[ 7.32228872  4.92362461  7.74698451]	[  6.64212392   5.41142625  10.41415668]
CHN2	[ 3.74254555  4.2347021   3.73887876]	[ 3.66451098  4.21246057  3.77583519]
CHODL	[ 4.18110255  4.17232749  4.38750041]	[ 4.23266076  4.02325535  4.46270675]
CHORDC1	[ 6.80684635  6.71427739  6.69518767]	[ 6.26967059  6.60192891  6.26542094]
CHP1	[ 9.26548286  8.94355452  8.77056931]	[ 9.68910237  9.10755848  9.00977606]
CHP2	[ 4.54781996  4.45154083  4.8644338 ]	[ 4.42155994  4.94251451  4.61353165]
CHPF	[ 5.62819033  6.42944859  6.28410691]	[ 5.85299759  5.58826489  6.07809742]
CHPF2	[ 7.86104023  7.89221333  7.31346749]	[ 8.04082322  7.42969735  6.71358244]
CHPT1	[ 6.50864114  6.43703115  7.53265015]	[ 6.42298782  6.70903489  7.72152934]
CHRAC1	[ 8.43592024  8.0207022   8.53609177]	[ 8.15380534  7.46164315  8.26655232]
CHRD	[ 4.76931001  4.82713757  4.93154644]	[ 4.98636607  4.82386861  4.6291286 ]
CHRDL1	[ 3.422233    3.41006969  3.47638169]	[ 3.06004738  3.51601515  3.56315813]
CHRDL2	[ 4.32696871  4.21101219  4.22650853]	[ 4.12845838  4.23802252  4.20398417]
CHRM1	[ 3.1953476   3.09254574  3.03386345]	[ 3.13422094  2.85399565  3.05484848]
CHRM2	[ 3.59574234  3.43162296  3.70043972]	[ 3.06695024  3.44625623  3.24944534]
CHRM3	[ 3.3796787   3.79338805  4.76703952]	[ 3.38525428  3.74734313  5.22111585]
CHRM3-AS2	[ 2.99638875  4.87676249  3.24031433]	[ 3.1489341   4.46662712  3.07382023]
CHRM4	[ 4.64385619  5.21023299  5.01925712]	[ 5.10768787  4.95419631  5.02856915]
CHRM5	[ 3.51727569  3.88068553  3.76871366]	[ 3.71039319  3.84498816  3.33342373]
CHRNA1	[ 3.22233519  3.25159485  3.12425224]	[ 3.21743252  3.32335855  3.09852478]
CHRNA10	[ 5.16397041  4.89351818  5.15980987]	[ 5.092235    4.87460144  4.83426763]
CHRNA2	[ 5.75515464  5.96693798  5.89990066]	[ 5.68144927  5.82119998  5.5279461 ]
CHRNA3	[ 4.59343543  4.80813748  4.7185833 ]	[ 4.69793053  4.74311937  4.74580549]
CHRNA4	[ 4.07279868  4.08723882  4.10201272]	[ 4.35118004  4.17518176  4.06649116]
CHRNA5	[ 8.12469     6.27519333  6.58345891]	[ 6.81211311  4.73768676  5.15866018]
CHRNA6	[ 4.25851892  4.52544251  4.25096157]	[ 4.0992952   4.25550073  4.31324585]
CHRNA9	[ 3.47508488  3.28392177  3.03033608]	[ 3.68706069  3.02856915  3.02325535]
CHRNB1	[ 5.30669971  5.98413359  5.519479  ]	[ 5.93616678  5.94556089  5.94743239]
CHRNB2	[ 6.14958456  6.30627292  6.29460153]	[ 6.10775117  6.39208503  6.41097234]
CHRNB3	[ 3.15544451  3.19298295  3.28365179]	[ 3.04107665  3.38378503  3.2118311 ]
CHRNB4	[ 3.19377174  3.06350294  2.99638875]	[ 3.38681095  3.13586317  3.33913738]
CHRND	[ 5.09254574  5.20711196  5.20593983]	[ 5.02945289  5.07767027  5.29645741]
CHRNE	[ 4.14467379  4.22769937  4.24002711]	[ 4.09752121  4.45044699  4.17779668]
CHRNG	[ 5.05614996  5.56132614  5.82603996]	[ 5.57500972  5.65764001  5.65420638]
CHST1	[ 5.03521982  5.22975188  4.9894869 ]	[ 4.85451709  4.94484696  4.95711542]
CHST10	[ 7.74637995  7.42542573  7.39420543]	[ 7.2909404   6.74993645  7.12453493]
CHST11	[ 9.68861944  8.43199139  8.50750742]	[ 9.711558    8.38219239  7.75456455]
CHST12	[ 7.98733096  7.68737664  6.84517509]	[ 8.5880783   8.2134634   6.84733665]
CHST13	[ 4.37290807  5.59904281  4.74504978]	[ 4.46865424  5.09529971  4.46815407]
CHST14	[ 8.27160309  7.66675659  8.01234519]	[ 8.38564674  6.97613447  8.08735676]
CHST15	[ 3.26303441  3.36176836  4.68032436]	[ 3.04264434  3.14077866  5.17951105]
CHST2	[  5.35860725  10.43141403   7.55765515]	[  5.06738058  10.10268437   8.40841467]
CHST3	[ 6.11624499  5.65299437  4.96908728]	[ 5.65207997  6.04648232  5.96584628]
CHST4	[ 4.79960542  5.52669485  4.60407132]	[ 4.61941301  5.41142625  4.25701062]
CHST5	[ 5.25302176  5.37376218  5.31944044]	[ 5.39102709  5.2756574   5.59986635]
CHST6	[ 3.11270013  3.64846544  3.82374936]	[ 3.64154603  3.86393845  3.5533605 ]
CHST7	[ 6.76434085  5.30122181  5.74550627]	[ 6.80580835  4.98641094  5.08065766]
CHST8	[ 5.15096578  5.21723072  5.3201236 ]	[ 5.19061486  5.15785217  5.28095631]
CHST9	[ 3.15124818  2.88991088  2.98360391]	[ 2.89690763  2.93796988  2.98139018]
CHSY1	[ 10.82339909   9.96536584   9.45081947]	[ 10.90992308   9.62272907   8.79246496]
CHSY3	[ 2.98185265  3.01792191  3.52732061]	[ 3.04788733  3.24336443  3.62993941]
CHTF18	[ 6.90544718  6.7604871   7.32427057]	[ 6.59305492  6.46858332  7.26669286]
CHTF8	[ 9.36496632  9.564321    9.55468477]	[ 9.94441925  9.60325542  9.90364087]
CHTOP	[ 9.08939573  9.11491503  9.21811584]	[ 9.09425914  9.30378215  9.07990044]
CHUK	[ 8.33610483  7.76692638  8.31845243]	[ 7.22429115  7.33601554  7.54728016]
CHURC1	[ 7.90006614  9.1811689   8.82180586]	[ 8.61678338  9.39954495  9.29384961]
CIAO1	[ 8.59673878  8.10342705  8.63930278]	[ 8.27707441  7.81607603  8.49116355]
CIAPIN1	[ 7.49786558  6.82934844  7.42602451]	[ 7.11183863  6.65670061  7.43427047]
CIART	[ 4.10181813  4.28688115  5.21955577]	[ 4.33913738  3.88557436  5.67129337]
CIB1	[ 10.06950347   9.9899621    9.65236101]	[ 9.68650053  9.95290138  9.4052053 ]
CIB2	[ 4.94064721  5.7137363   5.39907187]	[ 4.81346544  5.6893082   5.31330537]
CIB3	[ 4.21203589  4.40277521  5.06459294]	[ 4.30717714  4.17024998  4.61837832]
CIB4	[ 3.12267272  3.3729521   3.47118746]	[ 3.11270013  3.60644223  3.10265813]
CIC	[ 8.09386648  8.08012465  7.56651076]	[ 8.81771918  7.708808    7.66753737]
CIDEA	[ 5.08661395  5.23534413  5.15055968]	[ 5.16390121  5.24526747  5.01836712]
CIDEB	[ 5.5701593   7.61434176  5.2222636 ]	[ 4.95279948  7.31024922  5.40973035]
CIDEC	[ 5.0302659   5.27699388  5.05828862]	[ 5.39164385  5.62662025  5.33942593]
CIITA	[ 4.43266139  4.40049572  4.66440475]	[ 4.43023117  4.50311784  4.47500571]
CILP	[ 5.07809742  5.1068508   7.78024447]	[ 4.85748343  5.15785217  5.92243574]
CILP2	[ 3.51440612  3.84040409  3.86873522]	[ 3.72935751  4.03648164  3.92832294]
CINP	[ 6.30724636  6.32966181  7.3347649 ]	[ 6.33521168  6.1912073   6.93710895]
CIPC	[ 7.53620835  6.73321874  7.67814235]	[ 7.30076437  6.33878094  7.19021976]
CIR1	[ 6.67129337  6.98572811  7.09539702]	[ 7.82769202  7.54109662  7.46907195]
CIRBP	[ 8.02891215  9.03574931  8.12744381]	[ 8.50904677  9.22955213  8.47926822]
CIRBP-AS1	[ 4.38842902  4.36647918  4.66237122]	[ 4.30858329  4.35737519  4.64320218]
CIRH1A	[ 10.64016875   9.84668416  10.58169422]	[  9.20813256   9.2599675   10.17379586]
CISD1	[ 10.05688153   8.57050088   9.54968842]	[ 9.19657754  8.03072231  9.03402859]
CISD2	[ 7.31283586  7.01602403  6.61839774]	[ 6.76263609  7.00864029  6.72528071]
CISD3	[ 7.10828795  6.33161084  6.60899217]	[ 6.20268057  5.89876521  6.04859973]
CISH	[ 9.52104815  8.60031552  9.17180982]	[ 8.15138083  7.43351336  7.50979034]
CIT	[ 6.71461605  6.61647149  7.15232203]	[ 7.26663104  6.90110037  7.19283842]
CITED1	[ 4.67072705  4.91647664  4.94579496]	[ 4.32264926  4.83137059  5.2156786 ]
CITED2	[ 7.68403556  9.38914761  8.48708543]	[ 8.44692483  9.61491645  9.0065148 ]
CITED4	[ 5.70542504  5.52544251  5.56071495]	[ 5.82222027  5.73199779  5.6011022 ]
CIZ1	[ 7.31750985  7.33317224  6.7142868 ]	[ 7.59146812  7.05861498  6.7106475 ]
CKAP2	[ 7.85363444  7.58272292  7.70829265]	[ 7.78582538  7.91636689  7.91949953]
CKAP2L	[ 8.04176865  7.86653712  8.29558529]	[ 8.34082928  8.11223097  8.37547391]
CKAP4	[ 7.29865011  4.73205964  3.86395862]	[ 6.92449088  4.21468117  4.31832272]
CKAP5	[ 9.62015304  9.55354634  9.98526372]	[ 10.00824091   9.68368981  10.40964393]
CKB	[ 9.68236261  8.38818954  9.14307704]	[ 9.74725311  7.42307388  8.6237352 ]
CKLF	[ 9.25368797  8.21788663  8.5530247 ]	[ 8.60996389  8.4160165   7.94640681]
CKM	[ 4.43295941  6.8917837   4.57349572]	[ 4.5686402   6.82017896  4.23878686]
CKMT2	[ 4.23266076  4.36457243  4.2772409 ]	[ 4.16912328  4.11769504  4.0617762 ]
CKMT2-AS1	[ 5.34046956  5.05696769  5.94698576]	[ 5.4131567  5.2080578  6.3553365]
CKS1B	[ 11.98856043  11.27142217  11.25411922]	[ 11.33074325  11.25072477  11.13913562]
CKS2	[ 11.7695858   11.14444157  11.08724403]	[ 11.62356604  11.16378174  11.20531064]
CLASP1	[ 7.6669697   7.33249246  7.68121142]	[ 7.77306581  7.5018614   8.05873957]
CLASP2	[ 6.44354744  6.36661418  6.2313721 ]	[ 6.22243695  6.43811311  6.42762068]
CLASRP	[ 8.54005052  8.27435486  8.27001494]	[ 8.93088515  8.41734622  8.18690658]
CLC	[ 3.67919857  4.05398017  3.95698592]	[ 3.95233357  3.82578563  3.84297883]
CLCA1	[ 4.18665902  5.60169652  4.2772409 ]	[ 3.95512678  5.91360751  4.17791779]
CLCA2	[ 2.92731968  2.8892124   2.89505098]	[ 3.02454359  3.01408603  2.95234079]
CLCA3P	[ 2.69153416  2.55581616  2.4409522 ]	[ 2.55581616  2.59693514  2.4409522 ]
CLCA4	[ 2.66448284  2.69821848  2.57046293]	[ 2.86393845  2.54596837  2.75274859]
CLCC1	[ 7.25647853  7.89694535  8.09763688]	[ 7.10712228  7.93008757  7.94572385]
CLCF1	[ 5.59245704  5.7322692   5.84021143]	[ 5.94345254  5.75221337  5.5360529 ]
CLCN1	[ 4.7473874   4.80374367  4.70708299]	[ 4.70376518  4.76341157  4.69932953]
CLCN2	[ 5.80451827  5.13955135  6.05983114]	[ 5.38991093  5.10265813  5.90207358]
CLCN3	[ 7.34405329  7.504782    8.246597  ]	[ 7.72531091  8.17691635  8.99579235]
CLCN4	[ 3.48338363  6.10376235  3.71440075]	[ 3.49210237  5.87159513  3.72756325]
CLCN5	[ 4.65828968  5.09346626  6.45220331]	[ 4.39171427  5.23132154  6.60965472]
CLCN6	[ 6.78515818  6.35385256  6.97487343]	[ 7.25550073  7.1791129   7.40446038]
CLCN7	[ 6.77915979  6.73596898  7.2201158 ]	[ 7.03260526  6.90909769  7.18513619]
CLCNKB	[ 4.81123151  5.11347118  4.95902638]	[ 4.86168678  5.02713799  4.74417803]
CLDN1	[ 3.18982781  3.21274308  3.31937289]	[ 3.11304615  3.49602164  3.22416307]
CLDN10	[ 3.75772338  3.96016243  3.87827316]	[ 3.91243515  3.94679881  3.94308605]
